order_id,customer_id,customer_age,customer_gender,city,restaurant_id,restaurant_name,cuisine,restaurant_rating,customer_rating,order_amount,delivery_distance_km,delivery_time_minutes,order_date,order_hour,payment_method,discount_applied,delivery_partner,is_late_delivery
119335,C04335,33,Female,Kolkata,R0223,Restaurant_73,South Indian,3.8,5.0,577,14.8,95,2025-10-27,8,Credit Card,25,DP002,1
119336,C04336,34,Male,Mumbai,R0290,Restaurant_103,Pizza,4.6,4.2,578,4.9,33,2025-08-13,12,Debit Card,25,DP005,0
119337,C04337,32,Male,Hyderabad,R0060,Restaurant_356,South Indian,4.8,4.1,463,2.3,14,2025-04-25,21,Credit Card,15,DP003,1
119338,C04338,26,Female,Mumbai,R0188,Restaurant_166,North Indian,4.0,4.6,512,4.4,22,2024-07-06,0,Credit Card,0,DP005,1
119339,C04339,31,Male,Chennai,R0450,Restaurant_466,Pizza,4.9,3.7,595,5.0,25,2024-05-28,22,Wallet,5,DP003,0
119340,C04340,25,Male,Chennai,R0359,Restaurant_48,Chinese,4.2,4.7,553,14.5,67,2025-01-15,22,Wallet,25,DP001,0
119341,C04341,60,Male,Delhi,R0036,Restaurant_175,Pizza,4.2,3.7,454,5.8,25,2024-05-18,20,Debit Card,25,DP004,0
119342,C04342,57,Male,Chennai,R0441,Restaurant_434,Pizza,4.2,3.0,745,14.5,73,2025-04-07,23,Cash,20,DP001,0
119343,C04343,57,Female,Kolkata,R0286,Restaurant_93,Biryani,4.8,4.2,514,2.9,14,2025-11-13,22,Cash,20,DP005,1
119344,C04344,48,Male,Delhi,R0229,Restaurant_310,South Indian,4.8,3.2,683,10.8,70,2024-06-06,16,Debit Card,15,DP001,0
119345,C04345,52,Female,Delhi,R0272,Restaurant_341,Desserts,3.8,4.2,729,13.0,71,2024-03-09,4,Credit Card,25,DP001,0
119346,C04346,21,Female,Chennai,R0343,Restaurant_469,Burger,4.9,4.2,757,11.6,75,2025-03-14,22,UPI,0,DP003,0
119347,C04347,19,Female,Bangalore,R0473,Restaurant_352,South Indian,4.7,4.9,717,5.7,35,2024-04-29,20,Wallet,10,DP005,0
119348,C04348,35,Female,Bangalore,R0493,Restaurant_387,Desserts,4.5,3.5,499,9.9,60,2025-10-13,18,Credit Card,10,DP003,0
119349,C04349,23,Female,Pune,R0480,Restaurant_257,Pizza,4.5,4.1,703,13.4,67,2024-10-16,5,Debit Card,20,DP003,1
119350,C04350,22,Female,Bangalore,R0266,Restaurant_373,South Indian,4.1,4.2,505,1.8,12,2024-02-16,1,Cash,20,DP001,1
119351,C04351,60,Female,Bangalore,R0100,Restaurant_163,South Indian,4.2,3.9,499,3.4,14,2024-06-20,19,Credit Card,5,DP002,1
119352,C04352,20,Male,Kolkata,R0340,Restaurant_345,Pizza,4.7,4.0,532,4.8,25,2024-08-22,15,UPI,5,DP003,1
119353,C04353,38,Male,Kolkata,R0352,Restaurant_360,South Indian,4.8,3.4,566,10.0,53,2025-01-23,7,UPI,25,DP004,1
119354,C04354,50,Female,Kolkata,R0098,Restaurant_222,South Indian,3.9,4.0,624,3.1,14,2024-09-10,16,Wallet,0,DP002,1
119355,C04355,34,Male,Pune,R0095,Restaurant_376,Desserts,4.1,3.7,566,13.7,85,2025-02-07,23,Cash,5,DP005,0
119356,C04356,32,Male,Hyderabad,R0374,Restaurant_450,Chinese,4.2,4.5,676,9.5,57,2025-01-04,17,Debit Card,25,DP005,0
119357,C04357,46,Female,Chennai,R0324,Restaurant_408,Burger,3.8,3.5,605,5.8,40,2024-06-23,14,Cash,5,DP005,0
119358,C04358,36,Male,Pune,R0100,Restaurant_215,Biryani,3.7,4.5,615,4.4,18,2025-11-02,12,Credit Card,5,DP004,1
119359,C04359,21,Female,Kolkata,R0042,Restaurant_62,Chinese,4.2,4.7,622,10.9,59,2024-03-31,15,Debit Card,20,DP001,1
119360,C04360,43,Female,Delhi,R0173,Restaurant_282,Burger,4.8,4.7,560,7.7,31,2025-03-09,11,Debit Card,25,DP002,1
119361,C04361,22,Male,Delhi,R0151,Restaurant_217,Biryani,4.3,3.8,507,9.4,41,2025-04-08,5,Credit Card,25,DP005,0
119362,C04362,22,Female,Mumbai,R0425,Restaurant_200,Burger,4.9,3.3,658,13.6,65,2025-01-21,4,Wallet,20,DP005,1
119363,C04363,24,Female,Hyderabad,R0205,Restaurant_438,Desserts,4.1,4.7,626,3.3,13,2024-04-14,22,Credit Card,20,DP005,0
119364,C04364,39,Male,Bangalore,R0024,Restaurant_469,South Indian,4.3,3.6,720,9.1,41,2025-07-23,20,Wallet,25,DP002,1
119365,C04365,49,Male,Chennai,R0123,Restaurant_89,Desserts,3.6,4.1,415,1.8,11,2024-07-13,19,Debit Card,10,DP002,0
119366,C04366,55,Female,Chennai,R0248,Restaurant_257,Desserts,4.0,5.0,720,11.4,60,2025-01-24,20,Credit Card,0,DP003,1
119367,C04367,56,Female,Chennai,R0150,Restaurant_237,Chinese,4.4,3.8,621,13.8,61,2024-10-23,17,UPI,20,DP001,1
119368,C04368,30,Male,Bangalore,R0029,Restaurant_414,Pizza,4.3,3.4,678,9.9,43,2025-02-25,7,Debit Card,10,DP003,0
119369,C04369,54,Female,Delhi,R0162,Restaurant_69,Chinese,3.9,5.0,469,2.9,14,2025-02-09,21,Debit Card,10,DP005,1
119370,C04370,55,Female,Chennai,R0115,Restaurant_47,Desserts,4.1,3.1,510,10.4,57,2025-07-11,8,Debit Card,15,DP003,0
119371,C04371,23,Male,Chennai,R0339,Restaurant_258,Pizza,3.8,4.1,602,2.2,11,2025-12-09,1,Cash,5,DP003,0
119372,C04372,38,Female,Delhi,R0467,Restaurant_394,Desserts,3.5,3.3,643,11.1,68,2024-05-23,2,UPI,15,DP003,1
119373,C04373,47,Male,Bangalore,R0349,Restaurant_481,Biryani,4.4,3.1,608,12.1,84,2024-09-24,19,Wallet,5,DP001,0
119374,C04374,50,Female,Pune,R0296,Restaurant_471,Desserts,5.0,4.7,502,2.5,13,2024-03-31,13,Debit Card,25,DP001,1
119375,C04375,20,Male,Pune,R0148,Restaurant_323,South Indian,4.1,3.1,626,12.7,63,2025-03-20,16,Debit Card,20,DP002,1
119376,C04376,26,Female,Bangalore,R0003,Restaurant_324,Biryani,4.2,3.8,632,6.6,29,2024-08-01,4,Debit Card,25,DP002,1
119377,C04377,24,Female,Bangalore,R0336,Restaurant_46,North Indian,3.9,3.2,677,7.1,39,2024-07-12,15,UPI,5,DP004,1
119378,C04378,33,Male,Kolkata,R0174,Restaurant_10,Desserts,4.3,3.1,498,2.3,14,2025-04-13,5,UPI,20,DP002,1
119379,C04379,38,Female,Hyderabad,R0458,Restaurant_257,Biryani,3.8,3.2,522,11.8,52,2025-10-08,4,Wallet,10,DP004,0
119380,C04380,55,Male,Kolkata,R0263,Restaurant_81,Burger,4.1,3.7,629,13.9,91,2025-10-24,3,Cash,20,DP001,0
119381,C04381,37,Male,Pune,R0306,Restaurant_203,South Indian,4.1,4.5,549,14.3,73,2024-10-25,22,UPI,25,DP004,1
119382,C04382,42,Male,Pune,R0235,Restaurant_166,Pizza,4.8,3.1,565,14.6,90,2025-08-31,16,Cash,5,DP001,1
119383,C04383,27,Female,Hyderabad,R0316,Restaurant_121,Burger,4.0,3.2,522,4.2,27,2024-11-14,0,UPI,10,DP001,0
119384,C04384,50,Female,Delhi,R0494,Restaurant_405,Pizza,5.0,3.9,638,9.1,52,2024-03-16,7,Cash,10,DP003,1
119385,C04385,53,Female,Kolkata,R0239,Restaurant_137,Desserts,3.5,3.0,434,2.9,13,2024-08-28,15,Debit Card,5,DP003,1
119386,C04386,26,Male,Mumbai,R0095,Restaurant_157,Pizza,4.6,3.7,737,12.5,76,2024-07-13,15,Wallet,5,DP004,0
119387,C04387,27,Female,Delhi,R0250,Restaurant_399,Chinese,4.0,3.3,586,10.4,61,2025-02-07,8,Wallet,10,DP003,1
119388,C04388,40,Male,Chennai,R0198,Restaurant_78,South Indian,3.8,3.2,534,2.9,19,2025-06-05,6,Credit Card,15,DP002,1
119389,C04389,43,Male,Delhi,R0014,Restaurant_284,Biryani,4.3,4.2,611,13.5,73,2025-06-06,5,Credit Card,25,DP002,0
119390,C04390,18,Male,Mumbai,R0267,Restaurant_242,Biryani,4.4,3.4,530,6.0,27,2025-07-06,8,Cash,5,DP004,0
119391,C04391,26,Male,Kolkata,R0142,Restaurant_316,South Indian,4.7,4.8,731,7.3,46,2024-06-14,14,Credit Card,0,DP002,0
119392,C04392,53,Female,Chennai,R0095,Restaurant_1,Pizza,4.1,4.3,586,4.3,28,2025-10-31,17,Cash,5,DP002,0
119393,C04393,24,Male,Bangalore,R0380,Restaurant_319,Burger,4.3,4.0,700,6.5,39,2024-07-14,3,Cash,25,DP003,0
119394,C04394,56,Female,Delhi,R0446,Restaurant_328,Burger,4.8,3.5,765,13.9,87,2025-05-12,2,UPI,5,DP002,1
119395,C04395,37,Female,Chennai,R0213,Restaurant_283,Chinese,4.4,3.7,637,10.4,54,2024-04-09,2,Credit Card,10,DP004,0
119396,C04396,36,Female,Bangalore,R0007,Restaurant_98,Pizza,4.6,3.3,685,12.2,65,2024-11-27,7,UPI,15,DP001,1
119397,C04397,18,Male,Bangalore,R0399,Restaurant_384,Pizza,4.1,4.7,540,5.3,24,2024-05-25,3,Wallet,10,DP001,0
119398,C04398,45,Male,Bangalore,R0161,Restaurant_107,Pizza,4.2,4.1,478,3.5,17,2025-05-11,5,Debit Card,5,DP004,0
119399,C04399,56,Male,Kolkata,R0402,Restaurant_51,Burger,4.3,4.3,664,1.5,9,2024-12-13,8,Wallet,15,DP001,1
119400,C04400,28,Female,Pune,R0458,Restaurant_104,North Indian,4.1,4.5,694,11.5,47,2024-08-18,13,Cash,25,DP002,1
119401,C04401,42,Female,Mumbai,R0391,Restaurant_289,Pizza,4.3,4.3,580,4.4,20,2025-09-14,22,UPI,25,DP003,1
119402,C04402,21,Male,Mumbai,R0413,Restaurant_325,North Indian,3.6,3.2,623,2.6,11,2025-02-13,19,Wallet,15,DP003,0
119403,C04403,20,Female,Pune,R0412,Restaurant_241,Chinese,4.7,3.1,639,9.2,45,2024-08-02,16,UPI,10,DP004,1
119404,C04404,18,Male,Pune,R0139,Restaurant_111,Burger,3.8,3.5,459,6.1,40,2025-12-01,21,Debit Card,20,DP001,1
119405,C04405,60,Female,Pune,R0087,Restaurant_307,South Indian,4.1,3.2,551,4.6,26,2024-06-10,8,Credit Card,0,DP004,1
119406,C04406,37,Female,Pune,R0399,Restaurant_69,Burger,4.3,3.0,751,12.8,58,2024-11-11,9,Debit Card,25,DP005,0
119407,C04407,56,Female,Bangalore,R0429,Restaurant_234,Chinese,4.8,3.9,683,10.9,76,2025-09-12,15,Credit Card,25,DP003,0
119408,C04408,20,Male,Delhi,R0332,Restaurant_9,Burger,3.6,3.9,459,1.5,10,2024-11-26,21,UPI,5,DP005,0
119409,C04409,41,Female,Bangalore,R0075,Restaurant_126,Chinese,4.0,3.8,545,7.3,40,2025-01-03,17,Debit Card,25,DP001,0
119410,C04410,39,Female,Delhi,R0242,Restaurant_448,Biryani,4.9,4.0,635,7.8,49,2025-07-31,21,Wallet,5,DP002,0
119411,C04411,45,Male,Pune,R0091,Restaurant_331,Chinese,4.9,4.0,614,11.1,49,2024-02-23,1,Credit Card,10,DP001,0
119412,C04412,42,Female,Mumbai,R0391,Restaurant_479,South Indian,3.9,3.3,620,9.2,39,2024-07-31,3,Debit Card,10,DP005,0
119413,C04413,49,Male,Kolkata,R0021,Restaurant_334,North Indian,4.1,4.1,585,11.3,65,2025-12-15,23,UPI,25,DP001,0
119414,C04414,52,Male,Kolkata,R0058,Restaurant_156,South Indian,3.9,5.0,451,4.3,25,2024-08-09,7,Debit Card,15,DP002,1
119415,C04415,38,Female,Pune,R0458,Restaurant_77,South Indian,4.7,4.2,639,4.1,24,2025-06-06,0,UPI,20,DP003,1
119416,C04416,45,Male,Chennai,R0237,Restaurant_368,Pizza,3.9,4.5,562,11.5,76,2025-03-16,6,Credit Card,10,DP002,1
119417,C04417,28,Female,Chennai,R0250,Restaurant_213,Biryani,3.9,4.2,432,4.3,28,2024-12-19,20,Wallet,10,DP001,1
119418,C04418,43,Male,Pune,R0254,Restaurant_496,North Indian,4.2,5.0,661,3.7,15,2024-12-10,4,Wallet,5,DP005,0
119419,C04419,35,Male,Pune,R0071,Restaurant_120,Burger,3.8,4.7,620,8.9,36,2024-08-29,10,UPI,15,DP001,0
119420,C04420,51,Female,Bangalore,R0276,Restaurant_465,Pizza,4.9,4.0,750,10.7,43,2025-08-03,0,Wallet,20,DP002,1
119421,C04421,50,Male,Mumbai,R0208,Restaurant_329,Pizza,4.7,3.8,494,7.5,39,2025-09-02,4,Cash,20,DP005,0
119422,C04422,46,Male,Bangalore,R0415,Restaurant_430,Desserts,4.7,4.1,509,3.0,17,2025-09-04,9,Cash,20,DP001,0
119423,C04423,23,Male,Delhi,R0487,Restaurant_232,Burger,4.2,3.1,560,2.6,11,2025-11-29,16,Cash,20,DP001,1
119424,C04424,20,Male,Delhi,R0067,Restaurant_284,Burger,3.9,3.8,619,4.1,18,2024-12-24,1,Wallet,0,DP004,0
119425,C04425,48,Female,Mumbai,R0121,Restaurant_220,North Indian,4.8,4.5,574,2.6,16,2024-09-28,22,Cash,25,DP002,0
119426,C04426,28,Female,Mumbai,R0152,Restaurant_398,Chinese,4.9,3.9,665,10.5,66,2025-09-24,22,Credit Card,10,DP004,1
119427,C04427,32,Male,Mumbai,R0215,Restaurant_58,Burger,4.8,4.4,579,10.6,69,2025-07-23,8,Credit Card,5,DP005,1
119428,C04428,28,Female,Bangalore,R0294,Restaurant_216,Biryani,3.9,3.5,515,15.0,103,2024-11-11,15,Debit Card,25,DP005,1
119429,C04429,43,Female,Mumbai,R0120,Restaurant_75,North Indian,4.3,4.9,612,12.8,84,2025-11-07,15,Debit Card,0,DP003,1
119430,C04430,56,Female,Pune,R0146,Restaurant_155,Pizza,4.7,4.1,500,5.9,26,2025-03-10,16,Debit Card,0,DP004,0
119431,C04431,41,Male,Chennai,R0158,Restaurant_293,Biryani,3.9,4.0,593,8.8,47,2025-01-31,15,Cash,5,DP005,1
119432,C04432,45,Female,Pune,R0154,Restaurant_262,Burger,4.6,3.4,633,4.2,19,2025-04-06,17,Cash,5,DP003,1
119433,C04433,25,Female,Bangalore,R0452,Restaurant_115,Pizza,4.0,4.5,550,5.3,30,2024-10-07,7,Debit Card,5,DP001,0
119434,C04434,40,Female,Hyderabad,R0444,Restaurant_108,Pizza,5.0,3.5,684,8.3,36,2025-06-10,9,Cash,25,DP002,1
119435,C04435,41,Male,Mumbai,R0389,Restaurant_217,North Indian,4.3,3.5,630,9.1,51,2024-08-05,21,Wallet,0,DP003,1
119436,C04436,25,Male,Kolkata,R0489,Restaurant_111,Desserts,4.7,4.3,661,10.9,59,2025-03-31,21,Wallet,25,DP002,0
119437,C04437,28,Female,Chennai,R0008,Restaurant_274,South Indian,3.7,4.7,486,6.4,40,2025-04-17,1,Wallet,15,DP001,1
119438,C04438,25,Female,Chennai,R0454,Restaurant_71,South Indian,3.8,3.9,680,11.6,46,2024-06-23,2,Credit Card,15,DP005,0
119439,C04439,28,Female,Pune,R0147,Restaurant_218,Desserts,4.4,3.4,541,1.6,8,2025-04-30,17,Wallet,0,DP001,1
119440,C04440,51,Female,Chennai,R0499,Restaurant_415,Burger,5.0,3.0,676,5.6,29,2024-11-27,14,Credit Card,0,DP005,0
119441,C04441,54,Female,Pune,R0042,Restaurant_281,Biryani,4.2,3.2,610,2.3,11,2024-08-02,16,UPI,5,DP005,0
119442,C04442,55,Female,Mumbai,R0252,Restaurant_18,South Indian,5.0,3.2,496,3.3,17,2025-07-23,4,Cash,5,DP003,1
119443,C04443,57,Male,Delhi,R0286,Restaurant_239,North Indian,4.9,4.1,693,5.3,24,2024-10-20,11,Cash,0,DP004,0
119444,C04444,56,Male,Pune,R0346,Restaurant_292,Pizza,4.6,4.3,632,13.6,85,2025-12-09,16,Debit Card,15,DP001,1
119445,C04445,42,Female,Kolkata,R0308,Restaurant_132,North Indian,4.5,4.1,569,12.9,67,2024-02-21,23,Debit Card,25,DP002,1
119446,C04446,57,Male,Bangalore,R0454,Restaurant_477,Pizza,4.0,3.1,531,13.4,53,2025-01-14,17,Wallet,0,DP005,0
119447,C04447,20,Male,Delhi,R0002,Restaurant_474,Burger,4.1,3.9,462,2.4,15,2024-09-20,4,Cash,25,DP004,1
119448,C04448,42,Male,Delhi,R0061,Restaurant_39,Desserts,5.0,3.6,664,5.6,30,2025-07-14,14,Credit Card,15,DP005,1
119449,C04449,22,Male,Pune,R0082,Restaurant_175,Chinese,4.4,3.8,543,5.1,25,2025-08-01,23,Credit Card,5,DP004,1
119450,C04450,22,Female,Kolkata,R0062,Restaurant_170,Biryani,4.6,4.4,608,2.7,13,2025-09-07,23,Debit Card,10,DP005,1
119451,C04451,31,Male,Kolkata,R0407,Restaurant_69,Pizza,3.6,3.9,540,7.2,39,2025-02-04,11,UPI,20,DP005,0
119452,C04452,27,Female,Kolkata,R0232,Restaurant_357,Pizza,3.8,4.1,545,10.6,63,2025-05-05,2,Debit Card,15,DP001,1
119453,C04453,54,Female,Chennai,R0288,Restaurant_8,Burger,4.0,3.5,504,6.9,47,2024-05-23,10,Debit Card,5,DP005,0
119454,C04454,37,Male,Kolkata,R0493,Restaurant_235,South Indian,4.3,4.6,509,1.2,5,2025-09-20,17,UPI,20,DP002,0
119455,C04455,55,Female,Bangalore,R0455,Restaurant_88,Chinese,3.9,3.8,575,3.6,16,2024-01-16,17,UPI,15,DP005,0
119456,C04456,34,Female,Mumbai,R0257,Restaurant_57,Pizza,4.7,4.1,623,10.7,43,2024-06-05,9,Cash,20,DP001,0
119457,C04457,39,Male,Chennai,R0422,Restaurant_139,Chinese,4.3,4.0,449,2.7,12,2024-01-08,1,Credit Card,15,DP003,1
119458,C04458,57,Female,Mumbai,R0441,Restaurant_432,North Indian,3.6,3.4,687,9.0,53,2024-08-30,11,UPI,15,DP003,1
119459,C04459,19,Female,Delhi,R0399,Restaurant_434,Desserts,3.9,3.7,690,11.7,60,2025-04-08,11,Debit Card,0,DP001,1
119460,C04460,34,Male,Bangalore,R0132,Restaurant_332,Desserts,4.0,4.4,498,8.6,56,2024-01-16,15,UPI,10,DP003,1
119461,C04461,34,Female,Pune,R0140,Restaurant_255,Burger,4.7,3.9,596,3.2,15,2024-05-13,11,Debit Card,5,DP005,1
119462,C04462,25,Male,Mumbai,R0282,Restaurant_101,Pizza,4.0,4.1,607,1.9,11,2025-08-24,5,Credit Card,20,DP004,1
119463,C04463,46,Female,Chennai,R0194,Restaurant_129,Chinese,3.7,3.1,523,3.7,15,2025-03-11,5,Credit Card,10,DP001,1
119464,C04464,40,Male,Chennai,R0186,Restaurant_272,Burger,4.9,3.2,672,5.4,28,2024-08-20,9,Debit Card,25,DP001,1
119465,C04465,45,Female,Delhi,R0089,Restaurant_43,Chinese,3.9,4.7,511,6.3,31,2025-10-24,9,Wallet,25,DP003,0
119466,C04466,35,Female,Hyderabad,R0130,Restaurant_195,Burger,3.9,3.0,607,13.9,93,2025-04-09,11,UPI,25,DP004,1
119467,C04467,58,Female,Hyderabad,R0489,Restaurant_284,Biryani,4.1,3.7,521,8.4,35,2025-06-05,11,UPI,15,DP001,1
119468,C04468,53,Male,Bangalore,R0152,Restaurant_95,North Indian,4.5,3.5,691,5.9,39,2024-01-07,11,Wallet,25,DP004,0
119469,C04469,38,Male,Pune,R0320,Restaurant_432,South Indian,4.8,3.5,495,4.5,22,2025-05-20,10,Cash,15,DP001,0
119470,C04470,48,Male,Bangalore,R0373,Restaurant_49,Desserts,4.6,3.5,647,4.4,26,2025-03-28,17,Debit Card,20,DP003,0
119471,C04471,48,Female,Bangalore,R0118,Restaurant_234,Desserts,3.6,4.5,704,14.1,65,2024-01-21,10,UPI,10,DP001,1
119472,C04472,28,Male,Hyderabad,R0422,Restaurant_234,North Indian,5.0,4.0,625,3.9,16,2025-02-28,8,Debit Card,15,DP005,1
119473,C04473,53,Female,Bangalore,R0483,Restaurant_385,Desserts,4.6,4.4,759,14.9,79,2025-07-25,22,Wallet,20,DP004,1
119474,C04474,23,Female,Mumbai,R0317,Restaurant_451,Burger,4.4,3.8,483,3.8,23,2025-04-16,11,Credit Card,5,DP004,0
119475,C04475,21,Male,Chennai,R0070,Restaurant_58,North Indian,4.9,4.9,622,3.7,18,2024-10-22,22,Debit Card,15,DP004,0
119476,C04476,60,Female,Mumbai,R0072,Restaurant_301,Chinese,3.5,4.1,551,2.6,14,2024-10-31,21,Wallet,20,DP005,1
119477,C04477,26,Male,Mumbai,R0001,Restaurant_15,Pizza,4.6,4.9,558,1.2,7,2025-04-02,5,Cash,20,DP005,0
119478,C04478,21,Female,Bangalore,R0418,Restaurant_406,Burger,4.6,3.3,531,11.6,62,2024-11-13,17,Cash,10,DP001,1
119479,C04479,51,Female,Delhi,R0337,Restaurant_69,Burger,4.1,4.7,646,12.2,63,2025-03-27,10,Wallet,10,DP002,0
119480,C04480,60,Male,Pune,R0020,Restaurant_232,Desserts,4.7,3.6,526,7.7,41,2025-08-14,11,Cash,15,DP005,0
119481,C04481,55,Male,Hyderabad,R0082,Restaurant_357,North Indian,4.4,3.7,485,5.2,25,2024-01-19,14,Cash,10,DP004,1
119482,C04482,37,Female,Chennai,R0036,Restaurant_262,Biryani,4.5,4.2,578,12.8,64,2025-11-02,18,Cash,20,DP001,0
119483,C04483,40,Male,Hyderabad,R0441,Restaurant_14,Pizza,4.4,3.8,531,13.7,65,2024-05-22,18,UPI,5,DP003,1
119484,C04484,26,Male,Bangalore,R0394,Restaurant_3,Biryani,3.7,4.1,616,4.6,28,2024-12-28,11,Credit Card,5,DP002,0
119485,C04485,25,Female,Bangalore,R0407,Restaurant_157,South Indian,4.3,3.9,584,4.1,19,2024-03-01,17,Credit Card,5,DP004,0
119486,C04486,57,Male,Kolkata,R0281,Restaurant_410,North Indian,3.6,4.2,628,9.5,45,2024-04-26,22,UPI,20,DP001,0
119487,C04487,24,Male,Hyderabad,R0452,Restaurant_94,Chinese,4.3,3.9,666,10.7,43,2025-12-09,9,Wallet,5,DP003,1
119488,C04488,23,Male,Bangalore,R0265,Restaurant_497,South Indian,4.6,4.6,636,1.9,10,2025-04-04,9,Wallet,10,DP004,0
119489,C04489,26,Male,Pune,R0374,Restaurant_425,Chinese,3.8,3.5,437,2.0,9,2025-10-11,18,Cash,10,DP001,1
119490,C04490,52,Female,Hyderabad,R0275,Restaurant_307,Chinese,3.9,4.9,502,5.6,26,2025-03-14,13,Wallet,25,DP005,0
119491,C04491,52,Male,Kolkata,R0359,Restaurant_378,South Indian,4.7,3.9,579,12.6,69,2025-09-29,15,Wallet,25,DP001,0
119492,C04492,59,Female,Hyderabad,R0358,Restaurant_7,North Indian,3.8,3.6,691,9.6,61,2025-06-20,8,Debit Card,10,DP003,1
119493,C04493,36,Male,Chennai,R0117,Restaurant_158,Biryani,4.2,4.8,738,12.5,79,2025-05-30,0,Debit Card,20,DP004,0
119494,C04494,23,Female,Kolkata,R0282,Restaurant_226,Desserts,4.0,4.4,580,4.3,20,2025-04-13,4,Wallet,15,DP003,0
119495,C04495,59,Female,Chennai,R0283,Restaurant_305,Desserts,4.6,4.6,485,5.7,32,2024-08-31,12,Debit Card,0,DP004,0
119496,C04496,58,Female,Pune,R0492,Restaurant_429,Burger,3.6,3.6,608,10.8,71,2025-11-18,0,Credit Card,25,DP004,1
119497,C04497,33,Male,Kolkata,R0480,Restaurant_344,Desserts,4.6,4.8,468,3.2,15,2024-01-04,6,Cash,10,DP005,0
119498,C04498,40,Female,Mumbai,R0341,Restaurant_268,North Indian,4.6,4.3,541,12.6,68,2024-10-29,8,Wallet,25,DP003,0
119499,C04499,57,Female,Bangalore,R0340,Restaurant_64,North Indian,4.4,4.8,571,9.9,62,2025-04-11,11,Cash,10,DP002,0
119500,C04500,30,Female,Bangalore,R0093,Restaurant_78,Burger,4.5,4.8,473,4.3,19,2024-01-21,5,Wallet,5,DP004,1
119501,C04501,33,Male,Kolkata,R0018,Restaurant_181,Desserts,3.5,4.1,571,2.4,14,2024-04-16,5,Debit Card,5,DP004,0
119502,C04502,34,Female,Bangalore,R0260,Restaurant_99,North Indian,4.3,4.0,631,14.4,83,2025-04-26,16,Credit Card,10,DP005,1
119503,C04503,20,Male,Bangalore,R0111,Restaurant_176,Biryani,4.4,4.8,640,11.7,55,2024-12-25,16,UPI,10,DP003,1
119504,C04504,29,Male,Pune,R0135,Restaurant_421,North Indian,4.3,4.0,653,2.1,10,2025-02-21,5,Credit Card,5,DP005,0
119505,C04505,21,Female,Bangalore,R0077,Restaurant_402,South Indian,3.6,4.5,522,10.4,64,2024-03-19,8,Debit Card,15,DP005,0
119506,C04506,22,Female,Kolkata,R0294,Restaurant_288,Biryani,4.4,3.4,525,1.7,7,2024-09-13,5,UPI,15,DP003,1
119507,C04507,29,Female,Chennai,R0425,Restaurant_120,Biryani,4.0,3.1,526,2.0,13,2025-05-29,20,UPI,10,DP002,1
119508,C04508,29,Male,Delhi,R0448,Restaurant_69,Biryani,4.9,4.8,653,9.7,44,2025-09-30,14,Cash,10,DP003,1
119509,C04509,41,Female,Mumbai,R0113,Restaurant_78,Burger,3.5,4.2,551,4.9,32,2025-03-17,16,UPI,0,DP001,1
119510,C04510,45,Male,Chennai,R0454,Restaurant_125,Burger,4.6,3.7,470,1.1,6,2025-12-28,8,Wallet,10,DP003,0
119511,C04511,60,Male,Mumbai,R0439,Restaurant_113,North Indian,5.0,4.1,731,9.2,42,2024-02-08,0,Cash,10,DP004,1
119512,C04512,34,Male,Pune,R0468,Restaurant_323,Pizza,4.0,3.6,451,2.2,11,2024-11-21,6,Wallet,5,DP005,1
119513,C04513,27,Female,Hyderabad,R0239,Restaurant_447,Chinese,3.6,4.6,454,2.8,14,2025-01-09,0,Wallet,20,DP003,1
119514,C04514,29,Male,Pune,R0227,Restaurant_216,Pizza,4.7,4.4,609,6.8,31,2024-04-30,8,Wallet,10,DP005,1
119515,C04515,25,Male,Pune,R0483,Restaurant_376,Chinese,4.1,4.9,541,12.7,52,2025-12-21,15,UPI,25,DP001,0
119516,C04516,48,Male,Hyderabad,R0500,Restaurant_185,Chinese,3.7,4.9,437,2.7,14,2024-12-06,8,Debit Card,20,DP005,1
119517,C04517,21,Female,Bangalore,R0358,Restaurant_349,Burger,4.7,4.4,720,5.6,37,2024-11-17,22,Cash,5,DP002,1
119518,C04518,23,Female,Hyderabad,R0404,Restaurant_240,Chinese,3.6,4.9,553,9.8,42,2025-04-28,10,Debit Card,5,DP004,0
119519,C04519,41,Male,Delhi,R0195,Restaurant_260,North Indian,4.2,4.0,436,1.8,11,2024-08-14,22,Debit Card,5,DP002,1
119520,C04520,39,Male,Pune,R0324,Restaurant_256,Desserts,4.1,3.1,558,14.8,88,2025-01-29,6,Cash,10,DP003,0
119521,C04521,24,Female,Hyderabad,R0044,Restaurant_240,Pizza,3.6,3.3,681,13.9,60,2024-11-05,12,Wallet,15,DP001,1
119522,C04522,19,Male,Kolkata,R0483,Restaurant_342,Burger,4.3,3.1,478,5.5,32,2025-01-18,9,Debit Card,5,DP003,1
119523,C04523,34,Male,Hyderabad,R0242,Restaurant_38,Pizza,4.9,3.9,708,3.0,13,2025-10-21,23,Cash,15,DP002,0
119524,C04524,55,Male,Mumbai,R0406,Restaurant_494,Desserts,3.5,3.6,474,4.5,25,2025-03-24,20,Wallet,10,DP002,0
119525,C04525,18,Male,Bangalore,R0461,Restaurant_110,North Indian,4.2,3.1,625,11.1,47,2024-09-27,17,Debit Card,25,DP005,0
